# Program:featureCounts v2.0.6; Command:"featureCounts" "-T" "4" "-p" "-t" "exon" "-g" "gene_id" "-a" "/home/shali/compbio/ensemble_gene_annotation/Homo_sapiens.GRCh38.113.gtf" "-o" "/home/shali/compbio/GSE46056_RNAseq/gene_counts/gene_counts.txt" "/home/shali/compbio/GSE46056_RNAseq/bam_files/SRR827457.bam" "/home/shali/compbio/GSE46056_RNAseq/bam_files/SRR827462.bam" "/home/shali/compbio/GSE46056_RNAseq/bam_files/SRR827467.bam" "/home/shali/compbio/GSE46056_RNAseq/bam_files/SRR827472.bam" "/home/shali/compbio/GSE46056_RNAseq/bam_files/SRR827477.bam" "/home/shali/compbio/GSE46056_RNAseq/bam_files/SRR827482.bam" 
Geneid	/home/shali/compbio/GSE46056_RNAseq/bam_files/SRR827457.bam	/home/shali/compbio/GSE46056_RNAseq/bam_files/SRR827462.bam	/home/shali/compbio/GSE46056_RNAseq/bam_files/SRR827467.bam	/home/shali/compbio/GSE46056_RNAseq/bam_files/SRR827472.bam	/home/shali/compbio/GSE46056_RNAseq/bam_files/SRR827477.bam	/home/shali/compbio/GSE46056_RNAseq/bam_files/SRR827482.bam
ENSG00000297652	0	0	4	0	0	0
ENSG00000288940	0	0	0	0	0	4
ENSG00000297667	0	0	0	0	0	0
ENSG00000286294	0	0	0	0	0	1
ENSG00000254531	85	81	75	170	180	169
ENSG00000297758	0	0	0	0	0	0
ENSG00000297804	0	0	0	0	0	0
ENSG00000297834	0	2	0	0	0	0
ENSG00000297853	0	0	0	0	0	0
ENSG00000297889	0	0	0	0	0	0
ENSG00000286891	0	0	0	0	0	0
ENSG00000248511	0	0	0	0	0	0
ENSG00000287349	0	0	0	0	0	0
ENSG00000297996	0	0	0	0	0	0
ENSG00000251584	92	53	32	32	34	18
ENSG00000298014	0	0	0	0	0	0
ENSG00000293043	4	0	2	0	1	0
ENSG00000298049	0	0	0	0	0	0
ENSG00000298071	0	0	0	0	0	0
ENSG00000263923	1	0	1	0	0	1
ENSG00000250775	0	0	0	0	0	0
ENSG00000298131	0	0	0	0	0	1
ENSG00000298155	0	0	0	0	0	0
ENSG00000298193	0	0	0	0	0	0
ENSG00000298209	0	0	0	0	0	0
ENSG00000298211	1	0	0	2	0	0
ENSG00000298215	0	0	0	0	0	0
ENSG00000298218	6	3	2	6	3	11
ENSG00000260265	0	0	0	0	0	0
ENSG00000249519	0	0	0	0	0	0
ENSG00000298248	0	0	0	0	0	0
ENSG00000248749	0	0	0	0	0	0
ENSG00000298262	0	0	2	4	2	0
ENSG00000298266	0	0	0	0	0	0
ENSG00000298268	0	0	0	0	0	0
ENSG00000298277	0	0	0	0	0	0
ENSG00000298284	2	0	0	0	0	0
ENSG00000298293	0	0	0	0	0	0
ENSG00000298299	0	0	0	0	0	0
ENSG00000298305	0	0	0	0	0	0
ENSG00000298313	0	0	0	0	0	0
ENSG00000298324	0	0	0	2	0	1
ENSG00000298345	0	0	0	0	0	0
ENSG00000298383	7	3	1	3	0	1
ENSG00000298395	0	0	0	0	0	0
ENSG00000288921	0	0	0	0	0	0
ENSG00000250357	0	0	0	0	0	0
ENSG00000298435	0	0	0	0	0	0
ENSG00000298441	0	0	0	0	0	0
ENSG00000298444	0	0	0	0	0	0
ENSG00000298459	2	1	2	0	0	2
ENSG00000298466	0	0	0	0	0	0
ENSG00000298473	0	0	0	0	0	0
ENSG00000287692	0	0	0	0	0	0
ENSG00000298500	0	0	4	0	2	7
ENSG00000298506	0	0	0	0	0	0
ENSG00000298540	0	0	0	0	0	0
ENSG00000298550	1	0	2	0	0	0
ENSG00000245748	7	4	3	4	4	13
ENSG00000298600	0	0	0	0	0	0
ENSG00000251676	4	4	4	6	12	5
ENSG00000298620	0	0	0	0	0	0
ENSG00000298621	0	0	0	0	0	0
ENSG00000250062	0	0	2	0	0	0
ENSG00000298686	0	0	0	0	0	0
ENSG00000287999	0	0	0	0	0	0
ENSG00000248227	0	0	1	5	0	1
ENSG00000298732	0	0	0	0	2	0
ENSG00000298736	0	0	0	0	0	0
ENSG00000251642	0	0	0	0	0	0
ENSG00000298756	2	1	0	10	10	2
ENSG00000298757	0	1	0	0	0	1
ENSG00000287659	0	0	0	0	0	0
ENSG00000298767	0	0	0	0	0	0
ENSG00000246090	36	20	24	53	10	28
ENSG00000298789	0	0	0	0	0	0
ENSG00000298795	0	0	0	0	0	0
ENSG00000298812	0	0	0	0	0	0
ENSG00000298819	0	0	0	0	0	0
ENSG00000298834	0	0	0	0	0	0
ENSG00000298837	9	7	16	5	14	11
ENSG00000298842	0	0	0	1	0	0
ENSG00000248685	0	0	0	0	0	1
ENSG00000249882	0	0	0	0	0	0
ENSG00000248494	2	0	0	2	2	0
ENSG00000298877	0	0	0	0	0	0
ENSG00000251377	2	0	0	0	2	2
ENSG00000298891	0	0	0	0	0	0
ENSG00000288692	0	0	0	0	0	0
ENSG00000298901	0	0	0	0	2	0
ENSG00000298916	0	0	0	0	0	0
ENSG00000298937	1	0	4	0	1	0
ENSG00000298951	0	0	0	0	0	0
ENSG00000247130	1	0	0	0	1	0
ENSG00000248370	0	0	0	0	0	0
ENSG00000298996	0	0	0	0	0	0
ENSG00000288659	0	0	0	0	0	0
ENSG00000299030	0	0	0	0	0	0
ENSG00000299031	0	0	0	0	0	0
ENSG00000248510	0	0	0	4	0	0
ENSG00000299086	0	0	0	0	0	0
ENSG00000299149	0	0	0	0	0	1
ENSG00000289951	0	0	0	0	0	0
ENSG00000299213	0	0	0	0	0	1
ENSG00000299251	0	2	0	4	2	2
ENSG00000299279	0	0	0	0	0	0
ENSG00000299291	0	0	0	0	0	0
ENSG00000299292	0	0	0	0	0	0
ENSG00000299298	0	0	0	0	0	0
ENSG00000250739	3	4	3	2	3	0
ENSG00000299340	0	0	0	0	0	0
ENSG00000249747	0	0	0	0	0	0
ENSG00000299406	6	1	0	1	1	0
ENSG00000299420	0	0	0	0	0	0
ENSG00000250532	0	0	0	0	0	0
ENSG00000299438	0	0	0	0	0	0
ENSG00000177822	0	0	0	1	0	1
ENSG00000299458	2	1	0	2	4	4
ENSG00000287948	0	0	0	0	0	0
ENSG00000287951	0	0	0	0	0	0
ENSG00000299476	0	0	0	0	0	0
ENSG00000287544	5	0	3	0	0	0
ENSG00000299495	0	0	0	0	0	0
ENSG00000248176	0	0	0	0	0	0
ENSG00000299505	4	2	0	2	0	0
ENSG00000299569	8	8	9	9	2	8
ENSG00000299573	0	0	0	1	0	1
ENSG00000299586	0	0	2	0	2	4
ENSG00000299611	0	0	0	0	0	0
ENSG00000299626	0	0	1	0	0	0
ENSG00000299665	0	0	0	0	0	0
ENSG00000254233	0	6	0	4	6	0
ENSG00000299707	0	0	0	0	0	0
ENSG00000248330	0	0	0	0	0	0
ENSG00000287441	0	0	0	0	0	0
ENSG00000299782	0	0	0	0	0	0
ENSG00000250092	0	0	0	0	0	0
ENSG00000299789	0	0	0	0	0	0
ENSG00000250696	9	1	6	19	9	5
ENSG00000299813	0	0	0	0	0	2
ENSG00000299850	0	0	0	0	0	0
ENSG00000250781	0	1	0	0	0	0
ENSG00000299857	0	0	0	0	1	0
ENSG00000299873	0	0	0	0	0	0
ENSG00000299876	0	0	0	0	0	0
ENSG00000299878	0	0	0	0	0	0
ENSG00000299882	0	0	0	0	0	0
ENSG00000231160	7	7	10	19	13	28
ENSG00000250190	0	0	0	0	0	0
ENSG00000299902	0	0	0	0	0	0
ENSG00000299907	3	2	0	1	0	7
ENSG00000299908	1	2	0	1	1	0
ENSG00000286046	0	0	2	2	0	0
ENSG00000270883	0	0	0	0	1	2
ENSG00000299925	0	0	0	0	0	0
ENSG00000299929	2	10	2	9	2	0
ENSG00000299934	1	0	0	0	0	0
ENSG00000299953	1	0	0	0	0	0
ENSG00000299956	0	0	0	0	0	0
ENSG00000299967	0	0	0	0	0	0
ENSG00000299977	0	0	0	0	0	0
ENSG00000299982	0	0	0	0	2	0
ENSG00000299993	0	0	0	0	0	0
ENSG00000300000	0	0	0	0	0	0
ENSG00000229565	0	0	0	0	0	0
ENSG00000300062	0	0	0	0	0	0
ENSG00000300070	0	0	0	0	0	0
ENSG00000250632	0	0	0	0	0	0
ENSG00000300088	0	0	0	0	0	0
ENSG00000272727	0	0	0	0	0	0
ENSG00000300096	0	0	0	0	1	0
ENSG00000300111	0	0	0	0	0	0
ENSG00000250263	0	0	0	0	0	0
ENSG00000300117	0	0	0	0	0	0
ENSG00000300134	0	0	0	0	2	0
ENSG00000300136	0	0	0	0	0	0
ENSG00000300193	0	0	0	0	0	0
ENSG00000288781	0	0	0	0	0	0
ENSG00000287037	31	31	40	37	35	30
ENSG00000248319	0	0	1	0	1	0
ENSG00000251200	0	0	0	0	0	0
ENSG00000300267	0	0	0	0	0	0
ENSG00000289508	1	0	0	0	0	0
ENSG00000250772	0	0	0	0	0	0
ENSG00000300329	2	3	1	0	0	0
ENSG00000291282	0	0	0	0	0	0
ENSG00000300337	0	1	0	0	0	0
ENSG00000300351	0	0	0	0	0	0
ENSG00000300437	0	0	0	0	0	0
ENSG00000250436	0	0	0	0	0	0
ENSG00000251165	0	0	0	0	0	0
ENSG00000251632	0	0	0	0	0	0
ENSG00000249207	26	14	18	21	23	16
ENSG00000300474	0	0	0	0	0	0
ENSG00000300494	0	0	0	0	0	0
ENSG00000250038	0	0	0	0	0	0
ENSG00000300520	0	0	0	0	0	0
ENSG00000271538	3	0	2	6	13	4
ENSG00000300572	0	0	0	2	0	0
ENSG00000300584	0	0	0	0	0	0
ENSG00000300596	0	0	0	2	0	0
ENSG00000300604	0	0	0	0	0	0
ENSG00000300606	0	0	0	0	0	0
ENSG00000300621	0	0	0	0	0	0
ENSG00000250392	0	0	0	0	0	0
ENSG00000300640	0	0	0	0	0	0
ENSG00000250954	0	0	0	0	0	0
ENSG00000300737	0	0	0	0	0	0
ENSG00000300740	0	0	0	0	0	0
ENSG00000250723	0	0	0	0	0	0
ENSG00000300755	0	0	0	0	1	0
ENSG00000250125	69	52	54	49	64	48
ENSG00000300768	0	0	0	0	0	0
ENSG00000300789	21	17	10	2	2	0
ENSG00000300792	0	0	0	0	0	0
ENSG00000249534	0	0	0	0	0	0
ENSG00000300816	0	0	0	0	0	0
ENSG00000300844	0	0	0	0	0	0
ENSG00000300857	7	6	34	12	21	48
ENSG00000261166	0	0	0	0	0	0
ENSG00000300866	0	0	0	0	0	0
ENSG00000300873	0	0	0	0	0	0
ENSG00000300877	0	0	0	0	0	0
ENSG00000250698	2	3	0	2	4	1
ENSG00000248300	0	0	0	0	0	0
ENSG00000300900	0	0	0	0	0	0
ENSG00000300904	0	0	0	0	0	0
ENSG00000227145	1	0	0	0	0	0
ENSG00000300906	0	0	0	0	1	0
ENSG00000300929	0	0	0	0	0	0
ENSG00000300977	0	0	0	0	0	0
ENSG00000293005	0	0	0	1	0	0
ENSG00000251321	0	0	0	0	0	0
ENSG00000289342	0	0	0	0	0	0
ENSG00000300996	0	0	0	0	0	0
ENSG00000301001	0	0	0	0	0	0
ENSG00000301059	0	0	0	0	0	0
ENSG00000301095	1	0	1	0	1	0
ENSG00000291203	198	128	170	151	147	159
ENSG00000301112	0	0	0	0	0	0
ENSG00000251586	2	2	1	2	4	6
ENSG00000301147	0	1	2	0	0	0
ENSG00000301148	0	4	0	0	0	0
ENSG00000251259	16	8	23	48	29	50
ENSG00000291202	308	174	225	409	310	305
ENSG00000251095	1	3	0	6	1	4
ENSG00000301171	0	0	0	0	0	0
ENSG00000301182	0	2	0	0	0	0
ENSG00000301196	0	0	0	0	0	0
ENSG00000301197	0	0	0	0	0	0
ENSG00000290803	0	0	0	0	0	0
ENSG00000301210	0	0	0	0	0	0
ENSG00000301224	0	0	0	0	0	0
ENSG00000247775	1	2	9	7	2	6
ENSG00000251580	17	18	16	38	41	26
ENSG00000301238	3	1	1	3	5	0
ENSG00000301243	0	0	0	0	0	0
ENSG00000283183	0	0	0	0	0	0
ENSG00000301253	0	0	0	0	0	0
ENSG00000301266	0	0	0	0	0	0
ENSG00000250968	0	0	0	0	0	0
ENSG00000288913	59	60	59	51	51	51
ENSG00000301287	0	0	0	0	0	0
ENSG00000301317	0	0	0	0	0	0
ENSG00000261121	0	0	0	0	0	0
ENSG00000301335	0	0	0	0	0	0
ENSG00000248197	0	0	0	0	0	0
ENSG00000301356	1	0	0	4	0	1
ENSG00000301365	0	0	0	0	0	1
ENSG00000301375	0	0	0	0	0	0
ENSG00000301377	0	0	0	0	4	0
ENSG00000301395	0	0	0	0	0	0
ENSG00000301400	2	2	1	2	5	2
ENSG00000301404	0	0	0	2	0	1
ENSG00000271474	0	0	0	0	0	0
ENSG00000301421	0	0	0	0	0	0
ENSG00000287632	35	39	48	93	135	84
ENSG00000301423	0	0	0	0	0	0
ENSG00000301449	0	0	1	1	0	0
ENSG00000260278	0	0	12	1	7	9
ENSG00000301474	0	1	0	0	0	0
ENSG00000287382	53	85	105	139	134	210
ENSG00000301484	0	0	0	2	0	0
ENSG00000301488	0	0	0	0	0	0
ENSG00000290015	4	2	2	6	4	7
ENSG00000301501	0	0	2	0	2	2
ENSG00000301508	2	0	2	4	0	2
ENSG00000301513	5	2	2	4	7	6
ENSG00000286848	0	0	0	0	0	0
ENSG00000286641	0	0	0	0	0	0
ENSG00000301534	0	0	0	0	0	0
ENSG00000301554	21	26	28	37	60	71
ENSG00000289034	1	2	0	0	3	0
ENSG00000250863	0	0	0	0	0	0
ENSG00000251350	0	0	0	0	0	0
ENSG00000301637	0	0	0	0	0	0
ENSG00000301640	0	0	0	0	0	0
ENSG00000301654	0	0	0	0	0	0
ENSG00000301657	0	0	0	0	0	0
ENSG00000301661	0	0	0	0	0	0
ENSG00000301674	2	0	1	5	0	0
ENSG00000301693	0	0	0	0	0	0
ENSG00000301713	0	0	0	0	0	0
ENSG00000271646	44	63	56	41	58	54
ENSG00000301729	18	20	5	15	21	2
ENSG00000301743	0	0	0	0	0	0
ENSG00000301750	0	0	0	0	0	0
ENSG00000250708	0	0	0	0	2	0
ENSG00000251216	0	0	0	0	0	0
ENSG00000250043	0	0	0	0	0	0
ENSG00000301810	0	0	0	0	0	0
ENSG00000301811	0	0	0	0	0	0
ENSG00000301857	0	0	0	0	0	0
ENSG00000301858	0	0	0	0	0	0
ENSG00000301873	0	0	0	0	0	0
ENSG00000250027	6	8	2	5	4	2
ENSG00000301885	0	0	0	0	0	0
ENSG00000301909	0	0	0	1	0	1
ENSG00000287210	0	0	0	0	0	0
ENSG00000301933	2	0	7	2	4	5
ENSG00000301938	0	0	0	0	0	0
ENSG00000289379	6	11	6	12	14	11
ENSG00000301954	0	2	2	0	1	0
ENSG00000301960	2	1	0	0	0	0
ENSG00000301974	0	0	0	0	0	0
ENSG00000301975	0	0	0	0	0	0
ENSG00000248866	96	76	69	55	76	59
ENSG00000273472	15	14	4	8	9	13
ENSG00000302000	0	0	0	0	0	0
ENSG00000302001	3	2	3	2	0	2
ENSG00000302014	0	0	0	0	0	0
ENSG00000302023	0	0	0	0	0	0
ENSG00000302027	0	0	0	0	0	0
ENSG00000302037	0	0	0	0	0	0
ENSG00000302042	0	0	0	0	0	0
ENSG00000302045	0	0	0	0	0	0
ENSG00000302052	0	0	0	0	0	0
ENSG00000248516	3	6	2	4	0	1
ENSG00000249096	5	4	4	11	12	6
ENSG00000302062	0	0	0	0	0	0
ENSG00000250075	11	1	1	1	8	11
ENSG00000302078	3	5	5	2	3	5
ENSG00000287642	2	4	1	0	3	4
ENSG00000272927	34	36	47	46	52	61
ENSG00000286705	0	2	6	11	25	34
ENSG00000302220	7	0	5	0	0	1
ENSG00000302225	0	0	2	1	2	2
ENSG00000302240	0	0	0	0	0	0
ENSG00000302247	0	0	1	0	0	0
ENSG00000251170	0	0	0	0	0	0
ENSG00000302263	0	0	0	0	0	0
ENSG00000302299	0	0	0	0	0	0
ENSG00000288776	0	0	0	0	2	0
ENSG00000285454	6	6	7	18	9	7
ENSG00000302316	0	0	0	0	0	0
ENSG00000302317	24	19	23	19	21	15
ENSG00000302322	0	0	0	0	0	0
ENSG00000248802	0	0	0	0	0	0
ENSG00000302337	0	0	0	0	0	0
ENSG00000302373	0	0	0	0	0	0
ENSG00000286039	2	0	0	0	1	4
ENSG00000302411	0	0	0	0	0	0
ENSG00000289308	0	0	1	0	0	0
ENSG00000302423	0	0	0	0	0	0
ENSG00000302431	0	0	0	0	0	0
ENSG00000302442	0	0	0	0	0	0
ENSG00000302470	0	0	0	0	0	0
ENSG00000302500	0	0	0	0	0	0
ENSG00000302537	6	0	0	0	1	3
ENSG00000302548	6	2	1	4	2	6
ENSG00000302553	0	0	0	0	0	0
ENSG00000289983	0	0	0	0	0	0
ENSG00000249297	0	0	0	0	0	0
ENSG00000302594	0	0	0	0	2	0
ENSG00000302608	0	0	0	0	0	0
ENSG00000302633	0	0	0	0	0	0
ENSG00000250488	0	0	0	0	0	0
ENSG00000302640	0	2	0	6	2	1
ENSG00000302659	0	0	0	0	0	0
ENSG00000302708	0	0	0	0	0	0
ENSG00000302713	2	0	2	0	0	0
ENSG00000302731	1	1	0	0	0	0
ENSG00000302819	2	4	0	0	2	0
ENSG00000302826	0	1	0	0	0	4
ENSG00000250098	0	0	2	0	0	0
ENSG00000302837	0	0	0	0	0	0
ENSG00000302839	0	1	0	0	0	3
ENSG00000248809	1	0	0	0	0	0
ENSG00000302860	0	0	0	0	0	0
ENSG00000302907	0	0	0	0	0	0
ENSG00000302937	0	0	0	0	0	0
ENSG00000302939	0	0	0	0	0	0
ENSG00000248505	0	0	0	0	0	0
ENSG00000303008	0	0	0	0	0	0
ENSG00000303065	0	0	0	0	0	0
ENSG00000303067	0	0	0	0	0	0
ENSG00000290382	15	5	10	15	4	14
ENSG00000303113	32	27	32	30	38	47
ENSG00000303135	3	6	1	3	0	0
ENSG00000249710	0	0	0	0	0	0
ENSG00000303144	0	0	0	0	0	0
ENSG00000251129	28	16	29	40	39	54
ENSG00000303157	0	0	0	0	0	0
ENSG00000251649	0	0	0	0	0	0
ENSG00000272795	23	18	19	15	7	17
ENSG00000303168	0	0	0	0	0	0
ENSG00000260519	0	0	0	0	0	0
ENSG00000303228	0	0	0	0	0	0
ENSG00000286074	3	3	8	0	3	7
ENSG00000289241	3	6	5	3	4	12
ENSG00000289515	18	16	9	8	23	19
ENSG00000303239	2	0	0	0	0	0
ENSG00000249609	1	0	2	0	0	0
ENSG00000251445	0	0	0	0	0	0
ENSG00000303310	0	0	0	0	0	0
ENSG00000303322	0	0	0	0	0	0
ENSG00000282917	0	0	2	5	0	0
ENSG00000303359	0	0	0	0	0	0
ENSG00000303375	4	0	2	0	4	2
ENSG00000303384	0	0	2	2	0	0
ENSG00000229717	1	0	2	2	1	3
ENSG00000249667	0	0	2	5	0	0
ENSG00000303415	4	5	2	6	2	2
ENSG00000290022	2	0	1	2	5	4
ENSG00000303423	0	0	0	0	0	0
ENSG00000303434	0	0	0	0	0	0
ENSG00000303437	5	1	3	7	6	5
ENSG00000303444	0	0	0	0	0	0
ENSG00000289414	0	0	0	0	0	0
ENSG00000303466	0	0	0	0	0	1
ENSG00000303498	0	0	0	2	3	1
ENSG00000286580	0	0	2	0	0	0
ENSG00000287968	0	0	0	0	0	0
ENSG00000303533	0	0	0	0	2	0
ENSG00000303547	0	0	0	2	0	0
ENSG00000250658	4	10	10	0	4	7
ENSG00000303565	17	11	26	21	16	28
ENSG00000303570	0	0	1	0	0	0
ENSG00000303584	16	18	11	18	4	19
ENSG00000303593	0	0	0	0	0	0
ENSG00000250620	0	0	0	0	0	0
ENSG00000303609	3	1	3	0	2	2
ENSG00000303611	0	0	0	0	0	0
ENSG00000251310	0	0	0	0	0	0
ENSG00000288073	0	0	0	0	0	0
ENSG00000251248	0	0	0	0	0	0
ENSG00000248238	0	0	0	0	0	0
ENSG00000303699	3	0	3	0	2	2
ENSG00000303707	0	0	0	0	0	0
ENSG00000303773	0	0	0	0	0	0
ENSG00000303844	2	0	0	0	0	0
ENSG00000282904	0	0	1	0	0	0
ENSG00000303860	3	0	0	0	0	7
ENSG00000303876	0	0	0	0	0	0
ENSG00000303898	0	0	5	2	0	2
ENSG00000249815	0	0	0	0	0	0
ENSG00000303911	0	0	0	0	0	0
ENSG00000288691	0	0	0	0	0	0
ENSG00000303935	0	0	0	0	0	0
ENSG00000250855	0	0	0	1	0	0
ENSG00000287375	0	0	0	0	0	0
ENSG00000303961	0	0	0	0	0	0
ENSG00000304000	0	0	0	0	0	0
ENSG00000304019	0	0	0	0	0	0
ENSG00000289197	0	0	0	0	0	0
ENSG00000304023	12	2	6	14	20	5
ENSG00000249173	0	0	0	0	0	0
ENSG00000304061	0	0	0	0	0	0
ENSG00000304123	0	0	0	0	4	0
ENSG00000304147	0	0	0	0	0	0
ENSG00000304166	0	0	0	0	0	0
ENSG00000304187	0	0	0	0	0	0
ENSG00000304190	1	0	0	0	0	0
ENSG00000287174	0	0	0	0	0	0
ENSG00000304218	0	0	0	0	0	0
ENSG00000304234	0	0	0	0	0	0
ENSG00000304240	2	0	0	0	0	0
ENSG00000304243	0	0	0	0	0	0
ENSG00000304259	0	0	0	0	0	0
ENSG00000286700	0	0	0	0	0	0
ENSG00000248692	0	0	0	0	0	0
ENSG00000304274	0	0	0	0	0	0
ENSG00000304279	0	0	0	0	0	0
ENSG00000248184	0	0	0	0	0	0
ENSG00000260641	6	4	4	2	6	5
ENSG00000304311	0	0	0	0	0	0
ENSG00000304315	0	0	0	0	0	0
ENSG00000248740	0	0	0	0	0	0
ENSG00000304316	16	8	32	26	17	20
ENSG00000304327	0	0	0	0	0	0
ENSG00000304331	0	0	0	0	0	0
ENSG00000304354	89	59	152	136	97	199
ENSG00000304360	0	1	4	2	3	3
ENSG00000250604	5	2	8	5	5	2
ENSG00000286241	0	0	0	0	0	0
ENSG00000248429	146	90	167	93	84	121
ENSG00000304423	0	0	1	0	0	0
ENSG00000304426	0	0	0	0	0	0
ENSG00000287822	4	0	6	4	3	3
ENSG00000304461	0	0	0	0	0	2
ENSG00000286558	0	0	1	0	0	4
ENSG00000304483	0	0	0	0	0	0
ENSG00000293013	4	0	4	9	5	0
ENSG00000245468	2	0	0	7	0	6
ENSG00000304532	0	0	0	0	0	0
ENSG00000304544	0	0	0	0	0	0
ENSG00000304606	0	0	0	0	0	0
ENSG00000304626	0	0	0	0	0	0
ENSG00000304689	0	0	0	0	0	0
ENSG00000304697	2	2	2	2	2	0
ENSG00000304719	0	0	0	0	0	0
ENSG00000304732	872	792	936	1216	1301	1379
ENSG00000248627	0	0	0	0	0	0
ENSG00000304734	0	0	0	0	0	0
ENSG00000304759	0	0	0	2	6	1
ENSG00000304770	0	0	0	0	0	0
ENSG00000304802	0	0	0	0	0	0
ENSG00000304864	0	0	0	0	0	0
ENSG00000249378	0	0	0	2	0	0
ENSG00000304922	0	1	0	0	0	1
ENSG00000289879	0	0	0	0	0	0
ENSG00000304939	0	0	0	0	0	0
ENSG00000304957	0	0	0	0	0	0
ENSG00000248676	0	0	0	0	0	0
ENSG00000304972	0	0	0	0	0	0
ENSG00000304978	0	0	0	0	0	0
ENSG00000304990	0	0	0	0	0	0
ENSG00000251635	0	0	0	0	0	0
ENSG00000305023	0	0	0	0	0	0
ENSG00000305047	0	1	0	2	0	2
ENSG00000240005	0	2	0	6	4	4
ENSG00000244459	119	119	104	119	220	211
ENSG00000305091	0	0	0	0	0	0
ENSG00000305099	0	0	0	0	0	0
ENSG00000305112	0	0	1	3	0	0
ENSG00000305129	0	0	0	0	0	0
ENSG00000305137	0	0	0	0	0	0
ENSG00000305142	0	0	0	0	0	0
ENSG00000305147	2	0	0	0	0	0
ENSG00000289019	38	14	33	29	37	36
ENSG00000305175	0	0	0	0	0	0
ENSG00000305180	1	0	1	0	1	2
ENSG00000305187	0	0	0	0	0	0
ENSG00000305208	0	0	2	0	0	0
ENSG00000305225	0	0	0	0	0	0
ENSG00000305228	5	4	1	8	2	5
ENSG00000305249	0	0	0	0	0	0
ENSG00000249924	0	0	0	2	0	0
ENSG00000305276	0	0	0	0	0	0
ENSG00000286862	0	0	0	0	0	0
ENSG00000249275	0	0	0	0	0	0
ENSG00000305309	0	0	0	0	0	0
ENSG00000250915	0	0	0	0	0	0
ENSG00000305430	0	0	0	0	0	0
ENSG00000305474	3	10	2	7	2	3
ENSG00000305487	0	0	0	0	0	0
ENSG00000305488	0	0	0	0	0	0
ENSG00000293501	0	0	1	0	0	0
ENSG00000305512	416	305	360	174	139	203
ENSG00000305516	0	0	0	0	0	0
ENSG00000305530	2	0	1	1	0	1
ENSG00000305534	0	1	0	0	0	0
ENSG00000305538	0	0	0	0	0	0
ENSG00000196951	80	68	99	75	48	76
ENSG00000305561	0	0	0	0	0	0
ENSG00000305563	0	2	0	2	4	0
ENSG00000305572	2	0	0	0	0	0
ENSG00000305585	2	0	0	0	0	0
ENSG00000305597	0	0	0	0	0	0
ENSG00000251175	0	1	1	0	0	2
ENSG00000305619	0	0	0	0	0	0
ENSG00000305623	2	4	6	3	7	6
ENSG00000305695	0	0	0	0	0	0
ENSG00000288588	0	0	0	0	0	0
ENSG00000305726	0	0	0	0	0	0
ENSG00000305728	0	0	0	0	0	0
ENSG00000251438	0	0	0	0	0	0
ENSG00000305736	0	0	0	0	2	0
ENSG00000305747	0	0	0	0	0	0
ENSG00000305750	0	0	0	0	0	0
ENSG00000305757	0	2	3	5	3	0
ENSG00000305759	0	0	0	0	0	0
ENSG00000289849	0	0	0	0	0	0
ENSG00000305825	0	0	0	0	0	0
ENSG00000249892	0	0	0	0	0	0
ENSG00000305855	0	0	0	0	0	0
ENSG00000305871	0	0	0	0	0	0
ENSG00000305886	0	0	0	0	0	0
ENSG00000248719	5	10	11	19	10	30
ENSG00000305903	0	0	0	0	0	0
ENSG00000305933	0	0	0	0	0	0
ENSG00000305966	0	0	0	0	0	0
ENSG00000305969	2	1	0	2	0	0
ENSG00000305979	0	0	0	0	0	0
ENSG00000305991	0	0	0	0	0	0
ENSG00000305997	0	0	0	0	0	0
ENSG00000306033	0	0	0	0	0	0
ENSG00000306041	0	0	0	0	0	0
ENSG00000306044	0	0	0	0	0	0
ENSG00000306060	0	0	0	0	0	0
ENSG00000251372	6	4	2	10	20	14
ENSG00000306083	7	3	2	2	3	4
ENSG00000306085	0	0	0	0	0	0
ENSG00000250930	0	0	0	0	0	0
ENSG00000250501	9	15	6	3	2	4
ENSG00000306142	0	0	0	0	0	0
ENSG00000306143	0	0	0	0	0	0
ENSG00000306151	0	0	0	0	0	0
ENSG00000251291	1	0	0	0	0	0
ENSG00000306157	0	0	0	0	0	0
ENSG00000251256	0	0	0	0	0	0
ENSG00000306171	4	2	0	2	4	0
ENSG00000306174	0	0	0	0	0	0
ENSG00000251432	59	29	44	40	22	24
ENSG00000306188	0	0	0	0	0	0
ENSG00000248115	4	4	0	0	2	0
ENSG00000281016	8	15	3	6	2	7
ENSG00000273077	0	1	0	0	0	0
ENSG00000306235	0	0	0	0	0	0
ENSG00000306264	0	0	0	0	0	0
ENSG00000306268	0	0	0	0	0	0
ENSG00000306293	2	0	0	1	0	0
ENSG00000250634	0	1	0	5	2	2
ENSG00000306343	0	0	0	0	0	0
ENSG00000288951	13	3	8	3	15	27
ENSG00000306374	0	0	0	0	0	0
ENSG00000306388	0	0	0	0	0	0
ENSG00000287292	0	3	1	3	0	2
ENSG00000306394	0	0	0	0	0	0
ENSG00000251182	0	0	0	0	0	0
ENSG00000306418	0	0	0	0	0	0
ENSG00000306419	0	0	0	0	0	0
ENSG00000082929	0	0	0	0	0	0
ENSG00000285711	0	0	0	0	0	0
ENSG00000306431	0	0	0	0	0	0
ENSG00000306448	0	0	0	0	0	0
ENSG00000306451	0	0	0	0	0	0
ENSG00000289865	6	3	10	5	0	13
